,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_MADE_FLAG
19,Above the Break 3,Right Side Center(RC),27,152,224,0
20,Above the Break 3,Center(C),25,-75,242,0
21,Mid-Range,Center(C),15,35,149,1
22,Above the Break 3,Center(C),25,-19,256,0
23,In The Paint (Non-RA),Center(C),6,-31,55,1
24,Mid-Range,Left Side Center(LC),17,-76,153,1
25,Above the Break 3,Right Side Center(RC),24,231,90,1
26,Above the Break 3,Left Side Center(LC),26,-138,227,1
27,In The Paint (Non-RA),Center(C),13,-44,126,0
28,Mid-Range,Right Side(R),10,105,23,0
29,Above the Break 3,Center(C),26,-6,263,0
30,Above the Break 3,Left Side Center(LC),26,-160,208,1
31,Above the Break 3,Left Side Center(LC),25,-125,221,1
32,Above the Break 3,Center(C),26,72,260,0
33,Mid-Range,Right Side(R),19,192,-5,0
34,Above the Break 3,Left Side Center(LC),25,-201,155,0
35,Above the Break 3,Center(C),25,-68,250,1
36,Above the Break 3,Center(C),25,73,241,0
37,Right Corner 3,Right Side(R),23,236,6,0
38,Left Corner 3,Left Side(L),24,-240,4,1
39,Left Corner 3,Left Side(L),25,-244,60,0
40,Above the Break 3,Center(C),26,-76,251,0
41,Right Corner 3,Right Side(R),25,245,83,0
42,Left Corner 3,Left Side(L),22,-227,-6,1
43,Mid-Range,Left Side(L),15,-89,122,0
44,Restricted Area,Center(C),0,0,-6,0
45,Mid-Range,Left Side(L),13,-117,71,1
46,Right Corner 3,Right Side(R),24,230,71,0
47,Above the Break 3,Left Side Center(LC),24,-171,177,1
48,Above the Break 3,Right Side Center(RC),25,186,180,1
49,Above the Break 3,Left Side Center(LC),26,-144,227,0
50,Above the Break 3,Left Side Center(LC),27,-98,258,0
51,Above the Break 3,Left Side Center(LC),26,-186,183,0
52,Mid-Range,Left Side(L),11,-111,9,0
53,Left Corner 3,Left Side(L),23,-236,-5,1
54,Left Corner 3,Left Side(L),22,-223,13,0
55,Above the Break 3,Left Side Center(LC),28,-159,231,0
56,Left Corner 3,Left Side(L),23,-235,-1,1
57,Above the Break 3,Right Side Center(RC),27,134,236,0
58,Above the Break 3,Left Side Center(LC),25,-98,231,1
59,Above the Break 3,Center(C),24,-31,243,0
60,Left Corner 3,Left Side(L),23,-230,12,1
61,Left Corner 3,Left Side(L),22,-225,4,0
62,Mid-Range,Right Side(R),15,83,131,1
63,In The Paint (Non-RA),Center(C),5,3,57,1
64,In The Paint (Non-RA),Center(C),12,60,113,1
65,Left Corner 3,Left Side(L),22,-225,-2,1
66,Above the Break 3,Center(C),26,71,255,0
67,Restricted Area,Center(C),1,-8,10,0
68,Left Corner 3,Left Side(L),22,-220,10,0
69,Above the Break 3,Center(C),25,-53,248,0
70,Mid-Range,Left Side(L),18,-187,-10,1
71,Mid-Range,Center(C),21,-2,213,0
72,Mid-Range,Left Side(L),21,-218,-15,1
73,Above the Break 3,Center(C),25,-37,252,1
74,Right Corner 3,Right Side(R),23,232,16,1
75,Restricted Area,Center(C),2,20,15,1
76,Mid-Range,Left Side Center(LC),18,-112,142,0
77,Restricted Area,Center(C),1,13,0,1
78,In The Paint (Non-RA),Center(C),14,62,130,0
79,Mid-Range,Right Side(R),9,90,18,0
80,Above the Break 3,Center(C),25,-38,256,1
81,Above the Break 3,Left Side Center(LC),23,-216,100,0
82,Above the Break 3,Right Side Center(RC),28,197,203,0
83,Mid-Range,Left Side Center(LC),21,-91,195,1
84,Above the Break 3,Right Side Center(RC),29,150,255,1
85,Right Corner 3,Right Side(R),23,235,46,1
86,Right Corner 3,Right Side(R),24,247,20,1
87,Above the Break 3,Left Side Center(LC),26,-211,162,1
88,Above the Break 3,Right Side Center(RC),27,165,215,1
89,Above the Break 3,Right Side Center(RC),25,241,88,1
90,Above the Break 3,Center(C),25,-11,258,1
91,Above the Break 3,Center(C),25,37,257,0
92,Above the Break 3,Right Side Center(RC),26,189,188,0
93,Above the Break 3,Center(C),26,-28,262,0
94,Mid-Range,Left Side(L),16,-145,84,0
95,Mid-Range,Right Side Center(RC),19,112,162,1
96,Above the Break 3,Right Side Center(RC),25,222,133,0
97,Above the Break 3,Right Side Center(RC),25,93,236,0
98,Restricted Area,Center(C),1,10,4,0
99,Above the Break 3,Right Side Center(RC),26,155,220,0
100,Above the Break 3,Right Side Center(RC),26,180,189,0
101,Mid-Range,Center(C),17,-18,175,1
102,Right Corner 3,Right Side(R),23,235,43,0
103,Right Corner 3,Right Side(R),23,234,-13,0
104,Restricted Area,Center(C),3,3,32,0
105,Above the Break 3,Left Side Center(LC),24,-143,198,1
106,Restricted Area,Center(C),2,-22,-1,1
107,In The Paint (Non-RA),Center(C),4,-32,28,1
108,Mid-Range,Right Side(R),18,187,1,0
109,Above the Break 3,Left Side Center(LC),25,-213,142,0
110,Mid-Range,Center(C),20,44,201,1
111,In The Paint (Non-RA),Center(C),4,33,30,0
112,Above the Break 3,Center(C),26,-4,262,0
113,Above the Break 3,Left Side Center(LC),27,-208,174,1
114,Above the Break 3,Right Side Center(RC),25,81,237,0
115,Above the Break 3,Center(C),25,26,253,1
116,Above the Break 3,Left Side Center(LC),26,-112,244,0
117,Above the Break 3,Left Side Center(LC),25,-139,210,1
118,Above the Break 3,Center(C),25,68,242,0
119,Above the Break 3,Center(C),26,56,260,1
120,Mid-Range,Center(C),20,46,196,1
121,Above the Break 3,Left Side Center(LC),25,-164,194,0
122,Above the Break 3,Left Side Center(LC),26,-210,162,0
123,Mid-Range,Left Side Center(LC),16,-122,111,1
124,Mid-Range,Right Side Center(RC),19,62,188,1
125,Above the Break 3,Center(C),25,49,254,1
126,Above the Break 3,Right Side Center(RC),25,212,139,1
127,Above the Break 3,Right Side Center(RC),26,97,247,1
128,Restricted Area,Center(C),2,25,4,0
129,Above the Break 3,Center(C),27,24,277,0
130,Mid-Range,Center(C),20,-6,206,1
131,Mid-Range,Right Side Center(RC),18,133,131,1
132,Above the Break 3,Left Side Center(LC),24,-134,210,1
133,Restricted Area,Center(C),2,-20,5,0
134,Mid-Range,Center(C),20,-27,206,0
135,Left Corner 3,Left Side(L),23,-227,52,0
136,Mid-Range,Right Side Center(RC),21,153,148,0
137,Right Corner 3,Right Side(R),23,231,-5,0
138,Above the Break 3,Left Side Center(LC),25,-130,221,0
139,Mid-Range,Left Side Center(LC),20,-93,188,0
140,Restricted Area,Center(C),3,32,12,0
141,Above the Break 3,Right Side Center(RC),25,91,238,1
142,Above the Break 3,Center(C),26,9,263,0
143,Above the Break 3,Center(C),26,-3,262,1
144,Above the Break 3,Right Side Center(RC),26,106,246,1
145,Mid-Range,Right Side(R),15,151,2,1
146,Restricted Area,Center(C),0,-3,6,1
147,Above the Break 3,Center(C),27,69,268,0
148,Above the Break 3,Left Side Center(LC),25,-89,243,1
149,Mid-Range,Left Side(L),15,-116,101,0
0,Restricted Area,Center(C),1,-17,7,0
1,Above the Break 3,Left Side Center(LC),24,-149,199,0
2,Above the Break 3,Center(C),26,-71,251,0
3,Above the Break 3,Right Side Center(RC),28,103,269,0
4,Above the Break 3,Right Side Center(RC),25,142,210,1
5,Above the Break 3,Center(C),27,46,274,0
6,Restricted Area,Center(C),2,19,17,1
7,Restricted Area,Center(C),1,14,-8,1
8,Above the Break 3,Right Side Center(RC),26,121,240,1
9,Above the Break 3,Left Side Center(LC),26,-196,177,0
10,Right Corner 3,Right Side(R),23,220,75,0
11,Restricted Area,Center(C),1,-3,10,1
12,Above the Break 3,Right Side Center(RC),26,138,225,0
13,Restricted Area,Center(C),1,5,10,1
14,Above the Break 3,Left Side Center(LC),24,-140,195,0
15,Left Corner 3,Left Side(L),23,-231,-11,0
16,Restricted Area,Center(C),1,8,16,0
17,Above the Break 3,Left Side Center(LC),24,-149,197,1
18,Restricted Area,Center(C),0,0,-6,0
19,Restricted Area,Center(C),1,11,0,1
20,Above the Break 3,Center(C),26,65,256,0
21,Above the Break 3,Left Side Center(LC),26,-181,200,0
22,In The Paint (Non-RA),Center(C),4,-13,44,0
23,Restricted Area,Center(C),1,8,6,0
24,Right Corner 3,Right Side(R),23,236,14,0
25,Right Corner 3,Right Side(R),23,234,13,0
26,Above the Break 3,Center(C),28,-78,273,0
27,Restricted Area,Center(C),2,-2,22,1
28,Restricted Area,Center(C),1,16,5,0
29,Restricted Area,Center(C),0,-1,5,1
30,Above the Break 3,Left Side Center(LC),26,-131,225,1
31,Left Corner 3,Left Side(L),23,-232,5,1
32,Above the Break 3,Right Side Center(RC),27,206,185,1
33,Above the Break 3,Right Side Center(RC),25,181,182,0
34,Restricted Area,Center(C),1,-3,10,1
35,Restricted Area,Center(C),1,-8,16,1
36,Left Corner 3,Left Side(L),23,-230,20,0
37,Backcourt,Back Court(BC),61,-190,583,0
38,Mid-Range,Center(C),18,-52,174,0
39,Left Corner 3,Left Side(L),23,-238,15,1
40,In The Paint (Non-RA),Center(C),7,43,63,0
41,Restricted Area,Center(C),1,-9,8,1
42,Above the Break 3,Center(C),25,78,246,0
43,Mid-Range,Right Side(R),17,172,16,1
44,Above the Break 3,Center(C),25,-55,247,0
45,Mid-Range,Left Side(L),19,-187,46,0
46,Above the Break 3,Right Side Center(RC),27,103,250,0
47,Restricted Area,Center(C),2,-5,21,0
48,Left Corner 3,Left Side(L),23,-233,-27,0
49,Restricted Area,Center(C),1,13,0,1
50,Left Corner 3,Left Side(L),23,-239,13,1
51,Restricted Area,Center(C),1,-15,3,1
52,Restricted Area,Center(C),3,38,3,1
53,Above the Break 3,Right Side Center(RC),25,163,201,1
54,Left Corner 3,Left Side(L),22,-226,-4,0
55,Restricted Area,Center(C),2,-3,23,1
56,Restricted Area,Center(C),3,2,32,0
57,Restricted Area,Center(C),1,6,18,1
58,Restricted Area,Center(C),3,-23,27,0
59,Above the Break 3,Left Side Center(LC),25,-219,131,1
60,Mid-Range,Center(C),18,53,178,0
61,Restricted Area,Center(C),0,0,-6,1
62,Above the Break 3,Right Side Center(RC),25,109,232,0
63,Mid-Range,Right Side Center(RC),18,98,158,1
64,In The Paint (Non-RA),Center(C),5,-13,50,1
65,Above the Break 3,Left Side Center(LC),24,-117,218,0
66,Restricted Area,Center(C),2,3,25,1
67,Above the Break 3,Left Side Center(LC),26,-125,235,1
68,Above the Break 3,Left Side Center(LC),25,-190,169,0
69,Left Corner 3,Left Side(L),22,-229,11,0
70,Restricted Area,Center(C),2,21,17,1
71,Restricted Area,Center(C),3,-32,12,0
72,Above the Break 3,Left Side Center(LC),30,-188,242,0
73,Above the Break 3,Left Side Center(LC),23,-172,164,0
74,In The Paint (Non-RA),Center(C),8,30,78,1
75,Restricted Area,Center(C),1,5,9,1
76,Restricted Area,Center(C),2,-25,4,0
77,In The Paint (Non-RA),Center(C),8,-2,88,0
78,In The Paint (Non-RA),Center(C),8,7,83,0
79,Restricted Area,Center(C),1,13,14,0
80,Restricted Area,Center(C),0,2,0,0
81,Above the Break 3,Left Side Center(LC),25,-158,201,0
82,Mid-Range,Left Side Center(LC),16,-128,99,0
83,Left Corner 3,Left Side(L),22,-229,-3,0
84,Above the Break 3,Left Side Center(LC),25,-220,119,1
85,Above the Break 3,Right Side Center(RC),26,192,176,1
86,In The Paint (Non-RA),Center(C),7,63,40,1
87,Above the Break 3,Left Side Center(LC),26,-230,124,1
88,Left Corner 3,Left Side(L),23,-230,13,0
89,Restricted Area,Center(C),2,-18,18,0
90,Restricted Area,Center(C),1,-12,12,1
91,Above the Break 3,Right Side Center(RC),26,141,227,1
92,Restricted Area,Center(C),1,-14,8,0
93,Above the Break 3,Center(C),26,-78,251,0
94,Restricted Area,Center(C),0,2,-1,0
95,Above the Break 3,Center(C),26,-72,256,1
96,Above the Break 3,Left Side Center(LC),27,-187,205,1
97,Restricted Area,Center(C),1,-8,-6,1
98,Restricted Area,Center(C),0,-2,6,0
99,Above the Break 3,Left Side Center(LC),28,-122,259,1
100,Restricted Area,Center(C),0,3,4,1
101,Left Corner 3,Left Side(L),24,-240,-4,0
102,Above the Break 3,Right Side Center(RC),25,172,183,0
103,Restricted Area,Center(C),0,3,-4,0
104,Above the Break 3,Right Side Center(RC),25,177,186,0
105,In The Paint (Non-RA),Right Side(R),8,44,73,1
106,Restricted Area,Center(C),0,3,4,1
107,In The Paint (Non-RA),Center(C),7,-63,33,0
108,Right Corner 3,Right Side(R),22,228,-8,0
109,In The Paint (Non-RA),Center(C),4,10,42,1
110,Restricted Area,Center(C),0,0,-6,1
111,Above the Break 3,Right Side Center(RC),27,201,190,1
112,Right Corner 3,Right Side(R),23,232,15,0
113,Right Corner 3,Right Side(R),23,239,19,0
114,Restricted Area,Center(C),2,-20,2,1
115,Left Corner 3,Left Side(L),22,-228,1,1
116,Restricted Area,Center(C),1,-17,2,1
117,Restricted Area,Center(C),1,-14,6,1
118,Above the Break 3,Left Side Center(LC),25,-92,233,0
119,Restricted Area,Center(C),3,24,20,1
120,Restricted Area,Center(C),3,27,16,1
121,In The Paint (Non-RA),Left Side(L),8,-50,69,0
122,Left Corner 3,Left Side(L),22,-225,8,0
123,Restricted Area,Center(C),2,0,24,1
124,Right Corner 3,Right Side(R),23,234,25,0
125,Restricted Area,Center(C),2,14,22,0
126,Restricted Area,Center(C),1,-4,11,1
127,Above the Break 3,Right Side Center(RC),25,196,161,1
128,Above the Break 3,Center(C),25,30,253,0
129,Above the Break 3,Right Side Center(RC),25,112,227,0
130,Restricted Area,Center(C),1,-3,11,1
131,Left Corner 3,Left Side(L),22,-228,13,0
132,Left Corner 3,Left Side(L),22,-227,24,0
133,Restricted Area,Center(C),2,-5,26,0
134,Restricted Area,Center(C),1,-6,10,1
135,In The Paint (Non-RA),Center(C),7,-2,75,0
136,Above the Break 3,Left Side Center(LC),24,-217,123,1
137,Above the Break 3,Right Side Center(RC),25,169,185,1
138,Restricted Area,Center(C),1,0,15,1
139,Above the Break 3,Center(C),26,44,257,0
140,In The Paint (Non-RA),Center(C),7,-58,46,1
141,Mid-Range,Left Side Center(LC),18,-107,147,0
142,Above the Break 3,Right Side Center(RC),26,193,188,0
143,Mid-Range,Center(C),14,-10,146,1
144,Restricted Area,Center(C),1,8,-7,0
145,Above the Break 3,Center(C),39,-76,389,0
146,Above the Break 3,Center(C),27,-81,266,0
147,Mid-Range,Right Side Center(RC),21,153,151,0
148,Restricted Area,Center(C),2,-23,6,0
149,Restricted Area,Center(C),0,8,5,0
150,Left Corner 3,Left Side(L),23,-239,-5,1
151,Left Corner 3,Left Side(L),23,-236,-3,1
152,Above the Break 3,Center(C),25,2,256,0
153,Restricted Area,Center(C),1,11,1,1
154,In The Paint (Non-RA),Center(C),6,-5,65,0
155,Restricted Area,Center(C),2,-8,19,0
156,Restricted Area,Center(C),0,0,-6,0
157,In The Paint (Non-RA),Center(C),4,34,29,0
158,Above the Break 3,Right Side Center(RC),25,164,199,1
159,Restricted Area,Center(C),1,1,16,0
160,Above the Break 3,Right Side Center(RC),26,156,210,0
161,In The Paint (Non-RA),Center(C),4,-43,20,1
162,Above the Break 3,Left Side Center(LC),26,-192,188,0
163,In The Paint (Non-RA),Center(C),5,-39,42,0
164,Restricted Area,Center(C),1,-5,12,1
165,Above the Break 3,Center(C),27,-7,278,1
166,In The Paint (Non-RA),Center(C),9,26,92,0
167,Left Corner 3,Left Side(L),24,-232,62,1
168,Above the Break 3,Left Side Center(LC),25,-228,105,1
169,Above the Break 3,Center(C),27,77,264,1
170,Above the Break 3,Right Side Center(RC),27,143,231,0
171,Restricted Area,Center(C),1,-2,13,1
172,Mid-Range,Center(C),16,-22,167,0
173,Restricted Area,Center(C),0,-5,6,1
174,Restricted Area,Center(C),2,-16,14,1
175,Restricted Area,Center(C),2,-18,19,1
176,Restricted Area,Center(C),0,-5,8,1
177,Above the Break 3,Right Side Center(RC),27,119,246,1
178,Above the Break 3,Right Side Center(RC),28,150,239,0
179,In The Paint (Non-RA),Center(C),5,29,52,0
180,Restricted Area,Center(C),0,5,1,1
181,Restricted Area,Center(C),0,1,8,1
182,Above the Break 3,Center(C),27,19,278,1
183,Left Corner 3,Left Side(L),23,-234,14,1
184,In The Paint (Non-RA),Center(C),6,-47,47,0
185,Above the Break 3,Center(C),26,-29,260,0
186,In The Paint (Non-RA),Center(C),10,-3,100,0
187,Left Corner 3,Left Side(L),23,-234,22,0
188,Mid-Range,Left Side(L),18,-176,52,1
189,Restricted Area,Center(C),0,-5,-3,1
190,Mid-Range,Left Side(L),13,-130,26,0
191,Backcourt,Back Court(BC),59,-199,561,0
192,Restricted Area,Center(C),0,-5,-5,1
193,Left Corner 3,Left Side(L),23,-237,-3,0
194,Above the Break 3,Right Side Center(RC),26,87,251,0
195,Restricted Area,Center(C),0,0,-4,1
196,Right Corner 3,Right Side(R),25,239,87,1
197,In The Paint (Non-RA),Center(C),6,-32,58,0
198,Restricted Area,Center(C),1,5,19,1
199,Left Corner 3,Left Side(L),22,-228,20,1
200,Restricted Area,Center(C),1,-10,10,1
201,Right Corner 3,Right Side(R),23,231,3,0
202,Right Corner 3,Right Side(R),23,234,6,1
203,Left Corner 3,Left Side(L),22,-225,1,1
204,Restricted Area,Center(C),0,6,5,1
205,Restricted Area,Center(C),0,4,2,1
206,Left Corner 3,Left Side(L),22,-229,13,0
207,Restricted Area,Center(C),0,-3,1,1
208,Restricted Area,Center(C),0,-6,4,1
209,Right Corner 3,Right Side(R),24,235,59,0
210,Restricted Area,Center(C),1,0,15,0
211,In The Paint (Non-RA),Center(C),6,45,42,0
212,Right Corner 3,Right Side(R),23,232,-25,0
213,Restricted Area,Center(C),2,-16,17,0
214,Above the Break 3,Left Side Center(LC),25,-87,242,0
215,Left Corner 3,Left Side(L),22,-227,6,0
216,Restricted Area,Center(C),1,5,17,0
217,Restricted Area,Center(C),1,2,15,1
218,Restricted Area,Center(C),0,-3,5,1
219,Above the Break 3,Left Side Center(LC),27,-114,248,1
220,Restricted Area,Center(C),2,20,6,0
221,Restricted Area,Center(C),0,0,-6,1
222,Above the Break 3,Left Side Center(LC),24,-126,214,1
223,Above the Break 3,Center(C),25,20,258,0
224,In The Paint (Non-RA),Left Side(L),8,-65,53,1
225,Above the Break 3,Left Side Center(LC),25,-158,205,0
226,Restricted Area,Center(C),0,0,4,1
227,Above the Break 3,Center(C),26,73,251,0
228,Mid-Range,Right Side(R),13,136,-13,0
229,Restricted Area,Center(C),1,0,19,0
230,Mid-Range,Left Side(L),13,-133,-13,0
231,Above the Break 3,Left Side Center(LC),24,-174,176,0
232,Restricted Area,Center(C),1,5,9,1
233,Left Corner 3,Left Side(L),22,-227,-22,0
234,Restricted Area,Center(C),2,-18,9,1
235,In The Paint (Non-RA),Center(C),4,-38,32,1
236,Restricted Area,Center(C),1,-11,1,1
237,Above the Break 3,Right Side Center(RC),25,105,233,0
238,Restricted Area,Center(C),0,3,-8,1
239,Above the Break 3,Center(C),26,-40,267,0
240,Restricted Area,Center(C),0,-5,4,1
241,Above the Break 3,Left Side Center(LC),26,-89,245,1
242,In The Paint (Non-RA),Center(C),6,29,61,0
243,Restricted Area,Center(C),1,7,8,1
244,Above the Break 3,Right Side Center(RC),28,186,220,1
245,Above the Break 3,Left Side Center(LC),26,-169,200,0
246,Restricted Area,Center(C),0,-4,9,1
247,Right Corner 3,Right Side(R),23,235,16,1
248,Left Corner 3,Left Side(L),22,-220,1,1
249,In The Paint (Non-RA),Center(C),4,-36,19,0
250,Restricted Area,Center(C),0,0,-6,0
251,Right Corner 3,Right Side(R),23,232,11,1
252,Restricted Area,Center(C),3,-16,32,1
253,Restricted Area,Center(C),0,2,5,1
254,Restricted Area,Center(C),1,14,7,1
255,Right Corner 3,Right Side(R),23,230,7,1
256,Right Corner 3,Right Side(R),22,226,-3,0
257,Restricted Area,Center(C),2,22,8,0
258,Above the Break 3,Right Side Center(RC),25,135,216,1
259,Restricted Area,Center(C),2,6,26,1
260,Above the Break 3,Right Side Center(RC),24,119,216,0
261,Restricted Area,Center(C),0,2,2,1
262,Above the Break 3,Center(C),25,1,255,0
263,Restricted Area,Center(C),2,9,22,1
264,Restricted Area,Center(C),2,20,19,1
265,Left Corner 3,Left Side(L),22,-222,-10,0
266,Restricted Area,Center(C),1,-10,16,0
267,Restricted Area,Center(C),2,-21,14,1
268,Restricted Area,Center(C),1,3,15,1
269,Restricted Area,Center(C),1,17,9,1
270,In The Paint (Non-RA),Center(C),5,6,58,0
271,Above the Break 3,Center(C),25,2,254,1
272,Above the Break 3,Left Side Center(LC),24,-212,132,1
273,In The Paint (Non-RA),Center(C),11,-17,110,1
274,Restricted Area,Center(C),1,-7,11,1
275,Above the Break 3,Left Side Center(LC),24,-174,173,1
276,Above the Break 3,Right Side Center(RC),24,190,152,1
277,Above the Break 3,Right Side Center(RC),27,215,167,0
278,Mid-Range,Right Side(R),8,81,4,0
279,Mid-Range,Left Side(L),9,-92,13,0
280,Above the Break 3,Left Side Center(LC),25,-124,224,0
281,Above the Break 3,Center(C),25,-24,252,1
282,Above the Break 3,Left Side Center(LC),27,-132,243,0
283,Mid-Range,Left Side(L),10,-98,25,1
284,In The Paint (Non-RA),Center(C),4,6,41,1
285,Above the Break 3,Right Side Center(RC),26,208,172,1
286,Restricted Area,Center(C),1,-9,15,0
287,Above the Break 3,Center(C),26,-19,264,0
288,Restricted Area,Center(C),1,9,8,1
289,Restricted Area,Center(C),2,4,23,1
290,Mid-Range,Center(C),17,-27,176,0
291,Above the Break 3,Left Side Center(LC),27,-179,209,1
292,Left Corner 3,Left Side(L),23,-235,10,1
293,Above the Break 3,Right Side Center(RC),25,190,172,0
294,Restricted Area,Center(C),0,5,0,0
295,Above the Break 3,Left Side Center(LC),27,-169,211,0
296,Restricted Area,Center(C),0,-1,5,1
297,Right Corner 3,Right Side(R),23,233,4,1
298,Above the Break 3,Left Side Center(LC),25,-218,132,0
299,Restricted Area,Center(C),0,-1,8,1
300,Above the Break 3,Center(C),25,8,259,1
301,Mid-Range,Right Side(R),20,200,-21,1
302,Above the Break 3,Right Side Center(RC),26,194,175,1
